 Units: T (K), Cp (kJ/kmole/K), H and H0 (MJ/kmole)

        S  (kJ/kmole/K), -(G-H0)/T (kJ/kmole/K)




 H         T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
        4800.000    21.744    97.893    82.366  -297.463    61.972
        4900.000    21.744   100.067    82.814  -305.722    62.392
        5000.000    21.744   102.241    83.253  -314.025    62.805

 H0=      .001





 NO+       T           Cp        H        S         G    -(G-H0)/T
------------------------------------------------------------------
         298.000    29.069   990.270   198.102   931.236   198.102
         400.000    29.313   993.247   206.693   910.570   199.249
         500.000    29.622   996.193   213.265   889.561   201.418
         600.000    30.066   999.176   218.702   867.955   203.859
         700.000    30.657  1002.211   223.380   845.845   206.321
         800.000    31.361  1005.311   227.518   823.297   208.717
         900.000    32.096  1008.484   231.255   800.355   211.017
        1000.000    32.728  1011.727   234.671   777.056   213.214
        1100.000    33.229  1015.025   237.814   753.430   215.309
        1200.000    33.681  1018.371   240.725   729.501   217.307
        1300.000    34.090  1021.760   243.437   705.291   219.214
        1400.000    34.457  1025.188   245.977   680.819   221.036
        1500.000    34.788  1028.650   248.366   656.101   222.779
        1600.000    35.083  1032.144   250.621   631.150   224.450
        1700.000    35.348  1035.666   252.756   605.981   226.052
        1800.000    35.583  1039.213   254.783   580.603   227.593
        1900.000    35.793  1042.782   256.713   555.027   229.075
        2000.000    35.979  1046.370   258.554   529.263   230.503
        2100.000    36.145  1049.977   260.313   503.319   231.881
        2200.000    36.291  1053.599   261.998   477.203   233.212
        2300.000    36.422  1057.235   263.614   450.922   234.499
        2400.000    36.537  1060.883   265.167   424.482   235.745
        2500.000    36.640  1064.542   266.660   397.891   236.952
        2600.000    36.733  1068.210   268.099   371.152   238.122
        2700.000    36.816  1071.888   269.487   344.272   239.258
        2800.000    36.891  1075.573   270.827   317.256   240.362
        2900.000    36.959  1079.266   272.123   290.108   241.435
        3000.000    37.023  1082.965   273.377   262.833   242.479
        3100.000    37.082  1086.670   274.592   235.434   243.495
        3200.000    37.137  1090.381   275.770   207.916   244.486
        3300.000    37.191  1094.098   276.914   180.281   245.451
        3400.000    37.242  1097.819   278.025   152.534   246.393
        3500.000    37.292  1101.546   279.105   124.677   247.312
        3600.000    37.341  1105.278   280.157    96.714   248.210
        3700.000    37.390  1109.014   281.180    68.647   249.087
        3800.000    37.437  1112.755   282.178    40.479   249.945
        3900.000    37.484  1116.502   283.151    12.212   250.784
        4000.000    37.530  1120.252   284.101   -16.151   251.605
        4100.000    37.576  1124.008   285.028   -44.607   252.409
        4200.000    37.619  1127.767   285.934   -73.155   253.197
        4300.000    37.660  1131.531   286.820  -101.793   253.968
        4400.000    37.699  1135.299   287.686  -130.519   254.725
        4500.000    37.734  1139.071   288.534  -159.330   255.467
        4600.000    37.764  1142.846   289.363  -188.225   256.195
        4700.000    37.788  1146.624   290.176  -217.202   256.909
        4800.000    37.806  1150.403   290.971  -246.259   257.610
        4900.000    37.815  1154.184   291.751  -275.396   258.299
        5000.000    37.813  1157.966   292.515  -304.609   258.976

 H0=   990.270
